,id_str,text,screen_name,location,country,created_at,first_hashtag
457,1388644382262235137,@Menace215X @_BARENAISSANCE_ Lmao how long you been cosplaying a Black man on the internet? Send me the info to you… https://t.co/RQiQuLTF3t,BrotherAdos,,,2021-05-01 23:59:55,
458,1388644382228635649,“I would like to RAGE!” We managed to snag a few pics of Yasha at Welly @Armageddonexpo thanks Lance taking the pic… https://t.co/7N8vkxOUVp,cheshliddle,,,2021-05-01 23:59:55,
459,1388644382144749570,"Dodgers and Padres having a competition for who can have the deepest IL roster this season. I, for one, am not in f… https://t.co/HjSp4bsGXh",WalterTheAltar,,,2021-05-01 23:59:55,
460,1388644382094549003,"@LuteroLynx @JibletsStinky @kakasujones @kayaeger1 There is. 

It’s also an experimental gene therapy, very much no… https://t.co/8p3evnCscL",kahlil,,,2021-05-01 23:59:55,
461,1388644382035820544,RT @MrOdanz: Today makes it 31 days since a fighter jet of the Nigerian Airforce went down in Sambissa forest and Shekau's boys used it for…,youngclassydude,,,2021-05-01 23:59:55,
462,1388644381972860928,"@SlothyMcSloth7 @abcnews My favourite part, as always, is learning that there are even more people out there than I… https://t.co/6e5PE5M3s1",missjules666,,,2021-05-01 23:59:55,
463,1388644381855346689,"RT @JenLucPiquant: ""'Columbia' is a music video illustrated with fluid dynamics, chemistry, and biology by the Beauty of Science team. It’s…",AndrewPlewe,,,2021-05-01 23:59:55,
464,1388644381759000576,"RT @Amandycat: @notanastronomer @dataandpolitics @Victor_Asal @dclingi Just over a year ago, our neighbours asked me if I was missing a chi…",Suze_HC,,,2021-05-01 23:59:55,
465,1388644381754724352,"We're down a man, as Brandon McCartney's in the box for tripping with just over seven minutes to play in the 3rd!

#OneCru | #AJHL",SPcrusaders,,,2021-05-01 23:59:55,OneCru
466,1388644381712916481,"@GamerThumbTV I hear ya , I love the statues and would totally dedicate a whole room to just the assassins but they get super expensive",ARTSENSEI86,"New York, USA",United States,2021-05-01 23:59:55,
467,1388644381565980672,"RT @Reuters: ICYMI: Former Italian Olympian Andrea Oriana set a record with a swim across a 12-mile stretch of the high-altitude, cold Lake…",MySeaBuddies,,,2021-05-01 23:59:54,
468,1388644381544960001,RT @Fact: Months that begin on a Sunday will always have a 'Friday the 13th'.,chuda_khatri,,,2021-05-01 23:59:54,
469,1388644381477904388,RT @dreamwisp: This is deeply disturbing. Libraries are centers of community and human connection. Librarians are essential resources. An a…,ThinWhiteDork,,,2021-05-01 23:59:54,
470,1388644381448712192,"RT @ATinGlobal_Soc: [Not #SB19 related]

The Prince of V-Pop @sontungmtp777, debuts atop the #GlobalYouTubeCounter with his brand new video…",stellajeroe_,,,2021-05-01 23:59:54,SB19
471,1388644381297500161,I will never understand why C/urtis and sc stans act like not liking him or the ship is the biggest offense to huma… https://t.co/tHqc29QfUu,fan_tashia,,,2021-05-01 23:59:54,
472,1388644381222125568,@bstaxxalot Lmfao a white boy or nigga from the suburbs is the real question 🧐,TrillTage,,,2021-05-01 23:59:54,
473,1388644381167661064,"RT @GoShockersSB: How about 9️⃣9️⃣ in the circle today?!

After Tulsa grabbed a 5-4 lead in the bottom of the 4th, Erin allowed only one ba…",eerinmcdonald,,,2021-05-01 23:59:54,
474,1388644381138292736,"RT @Sillyshib: Well. Turns out Germany held all the German cars, Norway has all the control, the 350 million a week has been given to Tory…",carobootoo,,,2021-05-01 23:59:54,
475,1388644381004025858,RT @uxinblack: Ppl always tryna police spoilers about a show THEY just found out about. I can’t post shit bc you late to the game 🤨,__ProfessorX,,,2021-05-01 23:59:54,
476,1388644380966211584,RT @DrumChronicles: #SouthAfrica crumbling economy - day in the life of a Cash in Transit crew https://t.co/aCuYpu6UxI,Aamnsyq,,,2021-05-01 23:59:54,SouthAfrica
477,1388644380894842880,@PFF_Fantasy Yal smoking dick if you think the Raiders get a C grade in this draft.,GqSteezy,,,2021-05-01 23:59:54,
478,1388644380861476866,RT @jonathanalter: Reporters should cut through the noise and ask GOPs a simple question: “Why do you want to make it harder to vote?” When…,Lexstar,,,2021-05-01 23:59:54,
479,1388644380861472774,"RT @david_perell: I'm driven by two virtues: discipline and creativity.

Discipline is the voice of a strict coach who is always telling me…",brianlaungaoaeh,,,2021-05-01 23:59:54,
480,1388644380861353984,RT @AlexBerenson: So researchers looked at 100 people who’d recovered from SARSCoV2 and found strong T-cell responses 6 months later - a si…,Cangal21Isback,,,2021-05-01 23:59:54,
481,1388644380832112644,@BogochIsaac @peterzimonjic Can you explain the point of a vaccine passport?  If people who are vaccinated can stil… https://t.co/xPMPdNptir,MikeTheGem,,,2021-05-01 23:59:54,
482,1388644380832108547,RT @balleralert: FBI Claims Former Georgia Deputy Called The Beating Of A Black Man In Custody “Sweet Stress Relief” https://t.co/02bRsIx0p…,fact72based,,,2021-05-01 23:59:54,
483,1388644380710514693,"RT @MJHtv23: I don't know how they do it, but every time Phil Lord and Chris Miller produce an animated movie, they always find a way to ma…",Darthlixp,,,2021-05-01 23:59:54,
484,1388644380710301697,"RT @oscarsites: 🚨🚨 Tutorial on how to boost Oscar on the Weibo Star Power List 🚨🚨 

1. Go to his Weibo profile &amp; click on the link with the…",shinyhibiscus_,,,2021-05-01 23:59:54,
485,1388644380660088836,@EnderPreston Is there a possibility that I can have the code for this masterpiece,VirtualVoltage,,,2021-05-01 23:59:54,
486,1388644380643373056,RT @932220SG: We'll do a mini streaming party as a practice for tomorrow's one of #/WhereIsTheKingAgustD we'll be using the #: #ItsSUGAakaA…,Y0ONGIGGLES,,,2021-05-01 23:59:54,
487,1388644380601290753,"@creed_humphrey @PatrickMahomes @TreySmith73 @-PatrickMahomes
@cree_humphrey you the B-E-A-S-T",berna2264,,,2021-05-01 23:59:54,
488,1388644380567871493,RT @Kat4Obama: Muted a scientist I used to enjoy reading because she's suddenly annoyed at John Kerry for asking scientists to lead on clim…,aspirational12,,,2021-05-01 23:59:54,
489,1388644380567871490,"@pablorfraile @beeple congratulations @pablorfraile ! 

It will probably be a cornerstone piece in art history. Koo… https://t.co/BGOY9TooK1",B61259490802,,,2021-05-01 23:59:54,
490,1388644380546793478,it would have been so easy to have beau be like “i’m tired of the uncertainty of my feelings for jes” and yasha “i’… https://t.co/gpVK04pcJZ,aroaessidhe,,,2021-05-01 23:59:54,
491,1388644380534267913,"RT @WasaibExplore: Abbasi Mosque is a mosque located in the city of Bahawalpur, Derawar Fort, Cholistan region of South Punjab the province…",ms_sayes,,,2021-05-01 23:59:54,
492,1388644380517576704,RT @mingilights: a thread of all the pictures mingi tweeted on 190630 because it was very cute how he kept us so updated throughout his day…,Ateezpedia,,,2021-05-01 23:59:54,
493,1388644380429504519,RT @tsm560: I worry about the future because a lot of you will still be around,LostGirl2323,,,2021-05-01 23:59:54,
494,1388644380425129984,"RT @tetebear_x: It's a full album TXT is releasing next, make it BIG no slacking. 
If we are the biggest 4th gen fandom then we BETTER act…",t4eh00n,,,2021-05-01 23:59:54,
495,1388644380416909313,@justindeanlee There are quite a lot of people over the years for whom this agency obviously did not literally mean… https://t.co/WjaIb0Mce2,MartinSkold2,,,2021-05-01 23:59:54,
496,1388644380404240389,"RT @DeadPresPicks: VIP 1/1 

MLB ⚾️⚾️

White Sox -1 -126 (1u) 

Drop a like if ur ridin the hot hand LFG NEED YALL W ME LFG🔥⤵️ https://t.co…",AkivaForman,,,2021-05-01 23:59:54,
497,1388644380379131907,at my first soccer game since before the pandemic and i’m seated in front of a group of guys who are objectifying t… https://t.co/996gSVXqfo,whythedilEMMA,,,2021-05-01 23:59:54,
498,1388644380332883970,"RT @thecaravanindia: Archives | The evasion in taking a political position, or expressing any individual conviction, signals how actors are…",sayk_art,,,2021-05-01 23:59:54,
499,1388644380186083330,RT @sunsandships: TIL the oldest living terrestrial animal in the world is a 🐢 named Jonathan who has a mate named Frederik that he’s been…,catherinjoyb,,,2021-05-01 23:59:54,
